Id,forecasts
s1h1,261815.04792419754
s1h2,229759.27438982748
s1h3,216399.58720280213
s1h4,224483.70405522548
s1h5,247444.77508453233
s1h6,251636.63652842652
s1h7,332398.36929763935
s1h8,270897.6463265928
s1h9,238841.87279222274
s1h10,225482.1856051974
s1h11,233566.30245762074
s1h12,256527.3734869276
s1h13,260719.23493082178
s1h14,341480.9677000346
s1h15,279980.24472898804
s1h16,247924.471194618
s1h17,234564.78400759265
s1h18,242648.900860016
s1h19,265609.97188932286
s1h20,269801.8333332171
s1h21,350563.56610242993
s2h1,369915.99645886896
s2h2,334308.7855646728
s2h3,328373.35722033243
s2h4,324580.73586106655
s2h5,333417.3588288322
s2h6,344006.7260315119
s2h7,449195.94464654155
s2h8,368406.36183029116
s2h9,332799.1509360949
s2h10,326863.72259175463
s2h11,323071.10123248876
s2h12,331907.7242002544
s2h13,342497.0914029341
s2h14,447686.31001796375
s2h15,366896.72720171337
s2h16,331289.5163075172
s2h17,325354.08796317683
s2h18,321561.4666039109
s2h19,330398.0895716766
s2h20,340987.4567743563
s2h21,446176.67538938596
s3h1,2620.227805210513
s3h2,2513.236891020836
s3h3,2288.0502389708763
s3h4,2280.008838956748
s3h5,2393.090931650503
s3h6,3209.9021969364176
s3h7,2495.9448647349545
s3h8,2512.8209427811735
s3h9,2405.8300285914956
s3h10,2180.643376541536
s3h11,2172.6019765274077
s3h12,2285.6840692211626
s3h13,3102.4953345070776
s3h14,2388.538002305614
s3h15,2405.414080351834
s3h16,2298.423166162156
s3h17,2073.2365141121963
s3h18,2065.195114098068
s3h19,2178.277206791823
s3h20,2995.0884720777376
s3h21,2281.1311398762746
s4h1,3425.6878409117935
s4h2,3173.5702652115633
s4h3,2902.829620108449
s4h4,2886.047526856663
s4h5,3050.807172194067
s4h6,3848.260805807722
s4h7,3254.467980949945
s4h8,3327.8221507489397
s4h9,3075.7045750487096
s4h10,2804.9639299455944
s4h11,2788.181836693809
s4h12,2952.941482031213
s4h13,3750.3951156448684
s4h14,3156.60229078709
s4h15,3229.956460586085
s4h16,2977.838884885856
s4h17,2707.0982397827406
s4h18,2690.3161465309545
s4h19,2855.0757918683585
s4h20,3652.5294254820146
s4h21,3058.7366006242364
s5h1,111083.01320634785
s5h2,102452.28581683128
s5h3,99722.4480583306
s5h4,95736.7537478765
s5h5,84155.60870530145
s5h6,64356.93751354763
s5h7,84710.55701840617
s5h8,110377.05580105982
s5h9,101746.32841154325
s5h10,99016.4906530426
s5h11,95030.7963425885
s5h12,83449.65130001344
s5h13,63650.980108259595
s5h14,84004.59961311813
s5h15,109671.09839577181
s5h16,101040.37100625524
s5h17,98310.53324775459
s5h18,94324.83893730046
s5h19,82743.69389472541
s5h20,62945.02270297159
s5h21,83298.64220783013
s6h1,135188.75959518756
s6h2,130251.91817060017
s6h3,125290.64064983846
s6h4,125041.71352854362
s6h5,109781.35287223496
s6h6,79173.90461029245
s6h7,102303.7878622104
s6h8,133297.01156996278
s6h9,128360.17014537536
s6h10,123398.89262461365
s6h11,123149.96550331885
s6h12,107889.60484701015
s6h13,77282.15658506764
s6h14,100412.03983698563
s6h15,131405.26354473797
s6h16,126468.42212015056
s6h17,121507.14459938885
s6h18,121258.21747809404
s6h19,105997.85682178535
s6h20,75390.40855984284
s6h21,98520.29181176082
s7h1,119973.54429984943
s7h2,98316.1004005473
s7h3,92448.07297003234
s7h4,96098.44795615089
s7h5,125750.39808207969
s7h6,149888.93409384802
s7h7,195050.6789349796
s7h8,116949.16230842494
s7h9,95291.71840912281
s7h10,89423.69097860786
s7h11,93074.06596472641
s7h12,122726.0160906552
s7h13,146864.55210242353
s7h14,192026.2969435551
s7h15,113924.78031700043
s7h16,92267.3364176983
s7h17,86399.30898718335
s7h18,90049.6839733019
s7h19,119701.6340992307
s7h20,143840.17011099905
s7h21,189001.9149521306
s8h1,210210.05250772682
s8h2,184513.92462254595
s8h3,172709.51406037348
s8h4,175852.7988513745
s8h5,195474.20236233683
s8h6,226598.78844385003
s8h7,282204.975889503
s8h8,209651.00999723765
s8h9,183954.88211205677
s8h10,172150.47154988433
s8h11,175293.75634088536
s8h12,194915.15985184768
s8h13,226039.7459333609
s8h14,281645.93337901385
s8h15,209091.96748674853
s8h16,183395.8396015676
s8h17,171591.42903939515
s8h18,174734.71383039618
s8h19,194356.1173413585
s8h20,225480.7034228717
s8h21,281086.8908685247
s9h1,187281.50884260633
s9h2,177956.37524685607
s9h3,172387.66129798547
s9h4,184206.5277677719
s9h5,168331.77859915612
s9h6,166221.431001189
s9h7,175841.30910615344
s9h8,186136.98049301718
s9h9,176811.84689726698
s9h10,171243.13294839632
s9h11,183061.99941818276
s9h12,167187.25024956698
s9h13,165076.90265159984
s9h14,174696.7807565643
s9h15,184992.4521434281
s9h16,175667.31854767783
s9h17,170098.60459880717
