Id,forecasts
s1h1,265887.3192670822
s1h2,267339.0661140499
s1h3,268790.8129610176
s1h4,270242.55980798526
s1h5,271694.30665495293
s1h6,273146.05350192066
s1h7,274597.8003488883
s1h8,276049.547195856
s1h9,277501.2940428237
s1h10,278953.0408897914
s1h11,280404.78773675906
s1h12,281856.5345837268
s1h13,283308.28143069445
s1h14,284760.0282776621
s1h15,286211.7751246298
s1h16,287663.5219715975
s1h17,289115.2688185652
s1h18,290567.01566553285
s1h19,292018.7625125006
s1h20,293470.50935946824
s1h21,294922.2562064359
s2h1,392118.9396472482
s2h2,397186.4706853434
s2h3,402254.00172343856
s2h4,407321.53276153374
s2h5,412389.0637996289
s2h6,417456.59483772406
s2h7,422524.12587581924
s2h8,427591.6569139144
s2h9,432659.1879520096
s2h10,437726.7189901048
s2h11,442794.2500282
s2h12,447861.78106629517
s2h13,452929.31210439035
s2h14,457996.84314248554
s2h15,463064.3741805807
s2h16,468131.90521867585
s2h17,473199.4362567711
s2h18,478266.9672948662
s2h19,483334.4983329614
s2h20,488402.0293710566
s2h21,493469.5604091518
s3h1,2722.622403939978
s3h2,2711.925887781586
s3h3,2701.229371623194
s3h4,2690.5328554648017
s3h5,2679.8363393064096
s3h6,2669.1398231480175
s3h7,2658.4433069896254
s3h8,2647.7467908312333
s3h9,2637.050274672841
s3h10,2626.353758514449
s3h11,2615.657242356057
s3h12,2604.960726197665
s3h13,2594.2642100392727
s3h14,2583.5676938808806
s3h15,2572.8711777224885
s3h16,2562.1746615640964
s3h17,2551.4781454057043
s3h18,2540.781629247312
s3h19,2530.08511308892
s3h20,2519.388596930528
s3h21,2508.692080772136
s4h1,3418.2629201024924
s4h2,3427.0855383567996
s4h3,3435.908156611107
s4h4,3444.730774865415
s4h5,3453.553393119722
s4h6,3462.3760113740295
s4h7,3471.1986296283367
s4h8,3480.0212478826443
s4h9,3488.843866136952
s4h10,3497.666484391259
s4h11,3506.4891026455666
s4h12,3515.311720899874
s4h13,3524.1343391541814
s4h14,3532.956957408489
s4h15,3541.7795756627966
s4h16,3550.6021939171037
s4h17,3559.4248121714113
s4h18,3568.2474304257184
s4h19,3577.070048680026
s4h20,3585.8926669343336
s4h21,3594.715285188641
s5h1,86610.3815245099
s5h2,86388.04128563653
s5h3,86165.70104676316
s5h4,85943.3608078898
s5h5,85721.02056901643
s5h6,85498.68033014306
s5h7,85276.34009126968
s5h8,85053.99985239631
s5h9,84831.65961352295
s5h10,84609.31937464958
s5h11,84386.97913577622
s5h12,84164.63889690285
s5h13,83942.29865802948
s5h14,83719.95841915612
s5h15,83497.61818028275
s5h16,83275.27794140938
s5h17,83052.93770253602
s5h18,82830.59746366265
s5h19,82608.25722478928
s5h20,82385.91698591592
s5h21,82163.57674704253
s6h1,104487.15024099394
s6h2,103352.06929611345
s6h3,102216.98835123297
s6h4,101081.90740635247
s6h5,99946.82646147198
s6h6,98811.74551659149
s6h7,97676.664571711
s6h8,96541.58362683051
s6h9,95406.50268195002
s6h10,94271.42173706953
s6h11,93136.34079218903
s6h12,92001.25984730854
s6h13,90866.17890242806
s6h14,89731.09795754756
s6h15,88596.01701266707
s6h16,87460.93606778658
s6h17,86325.8551229061
s6h18,85190.7741780256
s6h19,84055.69323314511
s6h20,82920.61228826462
s6h21,81785.53134338412
s7h1,148600.01513884528
s7h2,149196.09643073592
s7h3,149792.1777226266
s7h4,150388.25901451724
s7h5,150984.34030640792
s7h6,151580.4215982986
s7h7,152176.50289018924
s7h8,152772.5841820799
s7h9,153368.66547397056
s7h10,153964.74676586123
s7h11,154560.8280577519
s7h12,155156.90934964255
s7h13,155752.99064153322
s7h14,156349.07193342387
s7h15,156945.15322531454
s7h16,157541.23451720522
s7h17,158137.31580909586
s7h18,158733.39710098653
s7h19,159329.4783928772
s7h20,159925.55968476785
s7h21,160521.64097665853
s8h1,234813.52295479193
s8h2,239482.8423346098
s8h3,244152.1617144277
s8h4,248821.4810942456
s8h5,253490.8004740635
s8h6,258160.11985388136
s8h7,262829.43923369923
s8h8,267498.75861351716
s8h9,272168.077993335
s8h10,276837.3973731529
s8h11,281506.7167529708
s8h12,286176.0361327887
s8h13,290845.35551260656
s8h14,295514.6748924245
s8h15,300183.99427224236
s8h16,304853.3136520602
s8h17,309522.63303187815
s8h18,314191.952411696
s8h19,318861.2717915139
s8h20,323530.5911713318
s8h21,328199.9105511497
s9h1,171685.54021753764
s9h2,170942.4311819175
s9h3,170199.32214629732
s9h4,169456.21311067717
s9h5,168713.10407505702
s9h6,167969.99503943688
s9h7,167226.8860038167
s9h8,166483.77696819656
s9h9,165740.6679325764
s9h10,164997.55889695627
s9h11,164254.4498613361
s9h12,163511.34082571595
s9h13,162768.2317900958
s9h14,162025.12275447565
s9h15,161282.0137188555
s9h16,160538.90468323533
s9h17,159795.7956476152
s9h18,159052.68661199504
s9h19,158309.5775763749
s9h20,157566.46854075472
s9h21,156823.35950513458
s10h1,68939.14463278555
s10h2,69152.2811243227
s10h3,69365.41761585984
s10h4,69578.55410739698
s10h5,69791.69059893413
s10h6,70004.82709047127
s10h7,70217.96358200842
s10h8,70431.10007354556
s10h9,70644.2365650827
s10h10,70857.37305661985
s10h11,71070.50954815699
s10h12,71283.64603969413
s10h13,71496.78253123128
s10h14,71709.91902276842
s10h15,71923.05551430555
s10h16,72136.1920058427
s10h17,72349.32849737984
s10h18,72562.46498891698
s10h19,72775.60148045413
s10h20,72988.73797199127
s10h21,73201.87446352842
s11h1,24754.10664744871
s11h2,24744.312600105928
s11h3,24734.518552763147
s11h4,24724.724505420367
s11h5,24714.930458077586
s11h6,24705.136410734805
s11h7,24695.342363392025
