,0
1,7.567927638421036
2,7.754112540550228
3,9.465840386267173
4,8.530968729421906
5,6.714809010008639
6,9.672942039271184
7,13.243220798835313
8,8.925870627308175
9,9.828359641924896
10,4.545718873757414
11,7.984881693287476
12,7.006504095206352
13,4.938909431537258
14,5.258269334183817
15,7.111209423563778
16,6.44145203282125
17,7.1335057141862945
18,8.145566396036038
19,76.87506189984299
20,110.44654370304643
21,11.711779552394454
22,5.815233929643812
23,9.704961326885194
24,5.192073964779309
25,8.164178739133423
26,4.608274313515963
27,8.60185146650499
28,11.242341527523374
29,6.305990334875284
30,9.060438236580374
31,7.862575560639412
32,13.91691822198556
33,13.990606973847182
34,18.227804935500092
35,9.844325358965982
36,22.547323135035043
37,5.698586269303551
38,12.440493265063395
39,16.133549759937583
40,18.476597876062577
41,14.864605395687793
42,17.431813407557247
43,28.08847136007035
44,22.7555489552733
45,17.713968494972836
46,19.127987694980558
47,10.070057452726585
48,8.32004487280563
49,6.798081388024251
50,4.840571433480503
51,12.084892258064995
52,7.216966078150933
53,9.59857109241363
54,7.457705865839199
55,5.188473236915821
56,6.290092378417487
57,8.395846830923835
58,5.951595279236157
59,16.18114353029293
60,12.585387124809243
61,4.539295140674608
62,6.581481770382796
63,6.021024214076097
64,3.4184614454864546
65,5.870252863486249
66,4.928886128060767
67,22.756912034237168
68,24.38420160765116
69,3.7413429264973797
70,8.972437080613036
71,6.394609233031119
72,7.756650676315753
