,0
1,6.137360472107563
2,7.815067067787837
3,10.430942392751872
4,9.626843612474804
5,6.274265970110976
6,8.697537312547317
7,10.774205747639707
8,12.437781455959643
9,6.043630926054774
10,7.904333309359248
11,8.351158316659962
12,10.117958035801292
13,5.422979976678869
14,6.425219384784522
15,5.17155882357566
16,4.962478981493871
17,7.01221574713441
18,7.363625805041958
19,75.59845215356978
20,107.40418326901474
21,11.767050046148379
22,5.840307855329415
23,8.40768003182298
24,5.103531053372124
25,9.887183897212397
26,5.914236673345761
27,10.038706054468308
28,11.585898001901931
29,9.386980984934151
30,9.262578712786432
31,12.752925703927373
32,15.861946572471552
33,14.397700779898136
34,16.052513972914348
35,14.493013583846105
36,26.397962672229898
37,6.472689129265414
38,8.104999272661113
39,13.926397146652372
40,20.656299797208913
41,16.90675638890176
42,18.85474297798867
43,30.18624907246596
44,32.959077023105344
45,18.50095927260647
46,21.2495921201354
47,11.63536513403333
48,11.328346122114949
49,7.983004211695174
50,6.069895658178613
51,17.233745447032707
52,16.151053752174697
53,9.287162666911676
54,7.228367984674082
55,5.599150296424406
56,6.78602540466261
57,9.13782806128323
58,5.748622389348713
59,14.625174390966336
60,11.404438142117037
61,3.654440979594072
62,7.6412185136808155
63,6.341689754656303
64,9.58093455810987
65,5.760156566193743
66,4.729089724260496
67,13.512387745155227
68,20.593597548852767
69,4.403601144501299
70,6.256165142978339
71,5.779661350744375
72,7.595598619069505
