Id,forecasts
s1h1,267968.2351943054
s1h2,244122.11276734274
s1h3,233415.33623713526
s1h4,252104.28522810782
s1h5,242647.98740785182
s1h6,244066.4474807
s1h7,275145.23286483664
s1h8,270676.3196246539
s1h9,239719.26434377977
s1h10,240340.62238460963
s1h11,251035.03158739908
s1h12,236266.3314441679
s1h13,240848.81800326274
s1h14,285822.7615647788
s1h15,271276.18619746075
s1h16,246540.97922334212
s1h17,265185.1280661755
s1h18,286615.6398340945
s1h19,262960.540234912
s1h20,273588.10568350926
s1h21,320129.0207772287
s2h1,356925.78391626565
s2h2,322738.3839875569
s2h3,332777.58684859436
s2h4,349463.20026066864
s2h5,346295.2192471766
s2h6,346496.5829467343
s2h7,384929.12376367435
s2h8,356145.8367907874
s2h9,330320.4699213189
s2h10,339665.1767031809
s2h11,337468.4872468095
s2h12,344449.7626662621
s2h13,342968.92244460975
s2h14,382739.92610288446
s2h15,368656.7078586727
s2h16,339758.50693188503
s2h17,333243.6918653356
s2h18,337879.9990702466
s2h19,329810.45435842586
s2h20,348562.8479114525
s2h21,394658.7937814171
s3h1,2823.881842636448
s3h2,2791.5836942853516
s3h3,2630.823684733367
s3h4,2617.4626001766983
s3h5,2791.232504845917
s3h6,2763.6456064012605
s3h7,2654.4739284151797
s3h8,2744.246285813998
s3h9,2950.2356497235182
s3h10,2830.0707926401187
s3h11,2649.1146495544967
s3h12,2834.092899085654
s3h13,2823.458576887586
s3h14,2686.7850736425476
s3h15,2814.3183107551245
s3h16,2817.37630580094
s3h17,2823.182326652883
s3h18,2588.7106660358368
s3h19,2711.703855322194
s3h20,2746.4519961959404
s3h21,2748.373501290903
s4h1,3584.7106647764317
s4h2,3539.9331694803814
s4h3,3166.77680308768
s4h4,3054.238407118145
s4h5,3338.6269351255705
s4h6,3393.2148311030082
s4h7,3242.1925719480755
s4h8,3313.745662047461
s4h9,3446.847498438587
s4h10,3390.192741003067
s4h11,3172.727673112315
s4h12,3315.4044163074577
s4h13,3413.50990298062
s4h14,3343.836740454634
s4h15,3439.290846640725
s4h16,3331.7003659799357
s4h17,3348.3773311520918
s4h18,3107.864184883296
s4h19,3217.6472009628947
s4h20,3306.808296062393
s4h21,3442.808043386963
s5h1,106746.26177911929
s5h2,99125.63721774316
s5h3,93561.44522832056
s5h4,97208.55149762932
s5h5,84101.28773698877
s5h6,70072.77432373477
s5h7,82263.5369868622
s5h8,102395.82712476696
s5h9,94432.80557580938
s5h10,91929.95799650012
s5h11,97708.51421428894
s5h12,81289.08184060379
s5h13,70684.08242743586
s5h14,87221.72484085013
s5h15,107052.95410714528
s5h16,95060.82348645417
s5h17,95989.93875266916
s5h18,97046.86445168291
s5h19,83526.77200624351
s5h20,74230.59541464345
s5h21,91038.20285547237
s6h1,127826.4638499032
s6h2,121753.00542630845
s6h3,123843.87077473628
s6h4,128383.47279910125
s6h5,109069.88877082584
s6h6,96371.090638225
s6h7,110859.2823179483
s6h8,142174.13086327212
s6h9,126801.26289968907
s6h10,123901.66105103809
s6h11,129977.49165540784
s6h12,109724.2976964574
s6h13,92602.94822976457
s6h14,109362.49667733177
s6h15,139264.83798337195
s6h16,125468.87542498852
s6h17,123414.39521900678
s6h18,127230.46979810984
s6h19,111775.71044074626
s6h20,94354.66380259524
s6h21,110563.91851367382
s7h1,141792.514477039
s7h2,131433.41058091394
s7h3,120260.60729244973
s7h4,124698.61970398099
s7h5,135900.68633536535
s7h6,141795.48100284426
s7h7,148593.86421075577
s7h8,136351.0440581718
s7h9,123120.29678717899
s7h10,116006.97016868631
s7h11,120992.2332532921
s7h12,136783.45201556064
s7h13,142272.88007237663
s7h14,155392.9136358987
s7h15,139057.94886775414
s7h16,123272.4355154534
s7h17,123154.42234168877
s7h18,140732.04390010532
s7h19,143162.45636979668
s7h20,146290.1492513153
s7h21,158454.04737043646
s8h1,210505.96897059865
s8h2,178739.3472429852
s8h3,179241.2885666303
s8h4,186102.06110792048
s8h5,217640.9043985948
s8h6,217088.63131312895
s8h7,232285.4790866742
s8h8,191665.3205280738
s8h9,177245.3615002998
s8h10,184981.5271486664
s8h11,191401.593051153
s8h12,202983.8669872066
s8h13,211493.00736068518
s8h14,223196.50265284214
s8h15,197064.07378615785
s8h16,184808.71895841122
s8h17,192191.29863431206
s8h18,184402.62021238697
s8h19,205332.66745993777
s8h20,225811.13372409143
s8h21,220305.19717006097
s9h1,185299.54490166987
s9h2,174551.819170689
s9h3,180832.05365784513
s9h4,177348.17790945354
s9h5,178707.65506164738
s9h6,191001.44856218278
s9h7,197337.66613812733
s9h8,202196.37554463238
s9h9,196637.96461208287
s9h10,202198.79799159497
s9h11,192011.6849970366
s9h12,174103.50843459144
s9h13,179529.84079069932
s9h14,199894.86771209852
s9h15,205583.84580856934
s9h16,196418.33790682463
s9h17,199509.95835547903
s9h18,192445.45326587313
s9h19,180396.29858753065
s9h20,192422.94906349207
s9h21,206564.86030930965
s10h1,73440.0502711171
s10h2,68441.10985016472
s10h3,66379.365891565
s10h4,67474.19316924701
s10h5,67206.37417865315
s10h6,61639.752626568006
s10h7,63910.310922106204
s10h8,71221.74011865238
s10h9,68466.23990379415
s10h10,66718.39250280034
s10h11,67774.64163958668
s10h12,65082.07926077382
s10h13,62273.262497832235
s10h14,64812.903224464426
s10h15,69971.49110807675
s10h16,71294.52950854182
s10h17,67858.43828254037
s10h18,67344.3927993874
s10h19,64358.72823223546
s10h20,61167.52506644892
s10h21,63807.83049598813
s11h1,24369.677474677057
s11h2,27242.885820879023
s11h3,26469.181541679533
s11h4,24801.247631729337
s11h5,24824.530318244073
s11h6,23613.72585567519
s11h7,23455.804874084395
s11h8,25377.047534475285
s11h9,26299.646580848712
s11h10,25347.188489828965
s11h11,23877.183932330146
s11h12,24306.163902378852
s11h13,24911.65310525059
s11h14,23851.13034174348
s11h15,25747.72843871903
s11h16,25416.74977657212
s11h17,24348.492854480235
s11h18,25019.554968841905
s11h19,23690.786049756898
s11h20,24545.65713601414
s11h21,24806.073829581586
s12h1,30865.30295503759
s12h2,33098.464412731206
s12h3,33596.516407785675
s12h4,30871.077169032913
s12h5,28581.518651707713
s12h6,28330.29077129475
s12h7,28221.83609108289
s12h8,30485.328063326142
s12h9,31128.452916559232
s12h10,30189.123890041228
s12h11,28725.867685923833
s12h12,28095.520583254678
s12h13,29046.364948476235
s12h14,28864.70731710137
s12h15,30359.61825888646
s12h16,30248.837374655002
s12h17,29770.570415582624
s12h18,30048.31991731059
s12h19,28096.684826153123
s12h20,28742.823046529586
s12h21,29048.691364402846
s13h1,639275.5952041743
s13h2,622734.1674021126
s13h3,599119.1073866929
s13h4,611910.3795720682
s13h5,539194.9040668324
s13h6,491091.8506762289
s13h7,539533.6064152945
s13h8,609801.8830639074
s13h9,593841.6455049278
s13h10,580956.9842213136
s13h11,596440.1968397816
s13h12,546886.1897932381
s13h13,487197.37242834683
s13h14,555336.1101356383
s13h15,649649.4408112573
s13h16,614452.1787431842
s13h17,582870.2314947783
s13h18,611104.2065772582
s13h19,543424.2100576401
s13h20,477510.07446569146
s13h21,527568.8514736575
s14h1,746887.5258286574
s14h2,762939.4350645463
s14h3,721504.7827661665
