,0
1,9.273306422069775
2,9.356097080843725
3,9.024713015179795
4,8.045212033588713
5,11.059512500810845
6,8.510765561070496
7,18.809948555059027
8,19.29628134021335
9,14.728425892742115
10,10.203634641720251
11,24.191416062483803
12,28.032277041550756
13,7.492701839819221
14,9.323999822751013
15,11.759710080319472
16,13.190960819483122
17,12.356441388399709
18,10.80639278461448
19,62.23874476794515
20,77.75271549493849
21,14.638265809932697
22,13.023175535898956
23,15.122614404931745
24,11.187920946614483
25,13.153152407496142
26,8.954856458162556
27,12.13670499776036
28,13.6593822809146
29,9.916288235075713
30,12.382362021065706
31,23.35510848072065
32,26.013712659871196
33,15.053891691649788
34,21.367822333843733
35,32.722164914244615
36,44.350843656395114
37,7.690188638702099
38,9.891447657447621
39,19.14539160231883
40,26.676117642550267
41,23.970931147323064
42,26.548624644527184
43,42.74041216286917
44,41.292597332150336
45,26.324586473845326
46,29.646601490417588
47,27.87385477538344
48,26.769131870789153
49,4.730700878904658
50,4.597213528563
51,35.84501179011675
52,33.58717216565588
53,11.822065996799013
54,13.075044281744864
55,10.078373943890288
56,10.940260136829218
57,9.831861189904238
58,13.78191723860639
59,13.056278741147374
60,19.476929209429933
61,10.116977781024827
62,20.75178713971843
63,8.038342108953797
64,22.71737640989055
65,10.273307024185655
66,10.610614955152949
67,44.899329091075295
68,46.36326145644135
69,4.726294861901618
70,8.61498005363531
71,18.81177098811435
72,28.65116660171426
