Id,forecasts
s1h1,266770.90195960575
s1h2,238973.95433223332
s1h3,235375.4370919058
s1h4,250929.79703584357
s1h5,246424.58519656968
s1h6,256233.50440117973
s1h7,280229.55997986946
s1h8,262586.4395717708
s1h9,239317.09668200178
s1h10,242983.9278232746
s1h11,251729.86661027966
s1h12,249732.392632888
s1h13,264651.9602498283
s1h14,283115.63198302605
s1h15,259655.37305253992
s1h16,241887.83344363602
s1h17,242362.51831168018
s1h18,247479.10591834015
s1h19,251320.50661816067
s1h20,274856.76480296
s1h21,293736.1564677719
s2h1,359568.396791094
s2h2,323590.3969111013
s2h3,320213.4741384016
s2h4,333943.03872481623
s2h5,345771.7707933641
s2h6,358416.9773161961
s2h7,379937.53011316934
s2h8,348210.8202416249
s2h9,326756.2404831448
s2h10,323297.86956957506
s2h11,333794.2550187754
s2h12,355988.8743663824
s2h13,378059.42731549783
s2h14,409656.471827161
s2h15,372571.13486624224
s2h16,342765.2724176652
s2h17,330029.5106458079
s2h18,331431.57084621995
s2h19,345965.0455348057
s2h20,394955.6315022682
s2h21,429399.6912509718
s3h1,2847.980761220728
s3h2,2696.9505588642073
s3h3,2646.0756009504435
s3h4,2594.498245933738
s3h5,2876.686706047385
s3h6,2855.3074710702126
s3h7,2738.2493634720945
s3h8,2923.3049023006424
s3h9,2874.962554031389
s3h10,2687.825162075715
s3h11,2588.0367461063483
s3h12,2865.4321312243164
s3h13,2749.772697884169
s3h14,2697.986376530177
s3h15,2716.0141250536053
s3h16,2746.4835203500948
s3h17,2650.336824233209
s3h18,2598.389329085024
s3h19,2828.3364570652197
s3h20,2847.864696750616
s3h21,2694.190375018118
s4h1,3536.375391986482
s4h2,3341.5395166662615
s4h3,3154.9138775437305
s4h4,3052.4369045686644
s4h5,3391.7378778379857
s4h6,3502.500086151524
s4h7,3353.2333598507807
s4h8,3521.744589408705
s4h9,3412.6045596546996
s4h10,3224.6044382977634
s4h11,3064.6790658006225
s4h12,3350.2309877758657
s4h13,3354.5183425294435
s4h14,3316.2681625730283
s4h15,3322.993256395621
s4h16,3327.0481853778006
s4h17,3157.361535611231
s4h18,3008.0995763233864
s4h19,3310.4085359615565
s4h20,3471.5940362126817
s4h21,3355.3731705362475
s5h1,105623.13575720222
s5h2,98590.54120403588
s5h3,92965.20144617297
