Id,forecasts
s1h1,253599.94120372692
s1h2,238079.25024805084
s1h3,226333.07863306673
s1h4,237666.02873723514
s1h5,235471.2852991968
s1h6,247330.78518825918
s1h7,281623.1579019096
s1h8,262974.58035264234
s1h9,247665.4143051445
s1h10,233964.8449351951
s1h11,241075.36518756967
s1h12,233563.07321480638
s1h13,236863.23713760002
s1h14,283254.7673316332
s1h15,252042.0224970149
s1h16,234551.94470301957
s1h17,231725.18633685686
s1h18,224125.70711402636
s1h19,217239.03287821502
s1h20,249772.8689622535
s1h21,286080.8819064686
s2h1,346128.98152752983
s2h2,314619.65335680096
s2h3,310062.3586765693
s2h4,317399.700598296
s2h5,337579.78038527496
s2h6,349125.9793801136
s2h7,415407.29106216086
s2h8,339044.8189586599
s2h9,311616.0083155595
s2h10,308304.1895970202
s2h11,302049.7234085928
s2h12,332066.3355733614
s2h13,324226.4302250833
s2h14,422986.920198774
s2h15,355477.6601275426
s2h16,311492.26623404014
s2h17,308973.00716769684
s2h18,294833.79282168206
s2h19,289529.00755601213
s2h20,335766.6197780513
s2h21,417863.2025004234
s3h1,2765.1223983422137
s3h2,2777.677748715992
s3h3,2514.690242845948
s3h4,2831.9879624749265
s3h5,3078.448216660992
s3h6,3194.018890112212
s3h7,2946.306298769204
s3h8,2857.0948804927552
s3h9,2986.590168211702
s3h10,2662.85118790968
s3h11,2652.616941461765
s3h12,2774.7036092544445
s3h13,3000.8491930875925
s3h14,2691.690921168321
s3h15,2730.2231022405067
s3h16,2784.5357482483228
s3h17,2715.2248307182517
s3h18,2644.845691692079
s3h19,2670.703668178848
s3h20,2970.7697949128105
s3h21,2784.6248252336645
s4h1,3509.796078420009
s4h2,3497.618137077543
s4h3,3059.0970407973887
s4h4,3157.068721617
s4h5,3785.259317589154
s4h6,3694.288160221285
s4h7,3800.158408047984
s4h8,3696.9024810835917
s4h9,3549.4872471296826
s4h10,3230.049727450344
s4h11,3121.4641212874535
s4h12,3266.403926561744
