,0
1,9.269603873544545
2,9.324347291843404
3,9.427919215466405
4,8.231460015858962
5,11.016139578566833
6,8.81447756374367
7,19.02774722675656
8,19.804954012518902
9,15.938283270527933
10,10.400983688147257
11,24.69020427540834
12,28.330683379596433
13,7.612557967431817
14,9.45005742576491
15,12.161815800169283
16,13.843850449746409
17,12.60314771474954
18,11.085979999018868
19,62.87156288064079
20,78.33326855316159
21,14.901633735183822
22,13.3986641006931
23,15.686898003869178
24,11.647353275229536
25,13.144015669111573
26,9.307538938109236
27,12.421727752659184
28,14.369939749933367
29,9.943171358910263
30,12.411855021997697
31,22.980761924905806
32,26.51256636286183
33,14.880931509706418
34,21.438347265371178
35,32.9986573078489
36,44.55363454019569
37,7.681890946076276
38,9.877398197173678
39,19.181218677520512
40,26.63515271434563
41,24.96733497846681
42,27.597971666483648
43,42.75601117086319
44,41.364703754474334
45,27.036888316739375
46,30.97636927372239
47,28.285216660664442
48,26.823567047571103
49,4.706001070601971
50,4.75990513568134
51,36.48940406032734
52,34.084292826040155
53,12.003507685437523
54,13.055658544910395
55,10.713555104985517
56,11.474058673672948
57,10.219238939622455
58,14.207537944734751
59,13.439738522197707
60,20.28235481247667
61,10.241332729015733
62,20.76257688404901
63,7.86940738317859
64,23.59235812438101
65,10.505953776139798
66,11.108122486251169
67,45.28409604278925
68,46.70188937830192
69,4.973757842612993
70,8.871468405028686
71,18.891979929552765
72,28.74218665071232
