Id,forecasts
s1h1,257867.75595117433
s1h2,235003.2126538538
s1h3,230372.38131836022
s1h4,244259.81738534154
s1h5,240793.18147412493
s1h6,240186.49387972412
s1h7,270732.0993145515
s1h8,250885.38722062873
s1h9,227292.84332257032
s1h10,234350.08408808013
s1h11,245596.66641072015
s1h12,237364.483142782
s1h13,248042.49549525985
s1h14,279459.3781707052
s1h15,248637.4356501105
s1h16,225066.09023214754
s1h17,227746.56327512968
s1h18,239773.41650720662
s1h19,237513.41014453358
s1h20,246452.0388023199
s1h21,278974.4686969637
s2h1,365341.00475987967
s2h2,314133.4117201926
s2h3,319443.64017007535
s2h4,342406.75221265823
s2h5,344249.22424551204
s2h6,355477.5224044041
s2h7,386868.4642950769
s2h8,350524.618307468
s2h9,312021.915415732
s2h10,311891.9981390813
s2h11,325118.8207028726
s2h12,320347.56416607165
s2h13,340585.46884050424
s2h14,388898.89201095945
s2h15,350116.97281478706
s2h16,300690.7703128644
s2h17,298464.7534843656
s2h18,318558.909007095
s2h19,317738.2962027895
s2h20,338987.128012977
s2h21,377567.3201962202
s3h1,2891.9229373757908
s3h2,2856.5652084364483
s3h3,2637.308936404977
s3h4,2608.3511337892965
s3h5,2882.94080671771
s3h6,2963.7480286744485
s3h7,2751.889482598865
s3h8,2828.148090674828
s3h9,2987.9572898251463
s3h10,2729.9257759464376
s3h11,2527.9138237393163
s3h12,2735.7514620675247
s3h13,2952.86285131514
s3h14,2662.8546810258536
s3h15,2813.4628816067975
s3h16,2995.4650108434344
s3h17,2652.2911356002614
s3h18,2563.8418535294627
s3h19,2720.9023424953184
s3h20,2848.216640528311
s3h21,2692.326001978441
s4h1,3647.8634012348343
s4h2,3516.116487788836
s4h3,3150.6219367507674
s4h4,3054.3749899709574
s4h5,3424.785103646142
s4h6,3598.9823742294293
s4h7,3424.509862938447
s4h8,3504.3639261386666
s4h9,3535.538018731702
s4h10,3219.3486559431626
s4h11,3008.4801944860374
s4h12,3188.464077764261
s4h13,3459.575215019437
s4h14,3339.915482343109
s4h15,3428.548092147489
s4h16,3457.6292267638323
s4h17,3116.5339661629696
s4h18,3039.8664257490814
s4h19,3171.5627010716407
s4h20,3341.5580451895057
s4h21,3277.701820878281
s5h1,110235.6719579959
s5h2,100027.21746881712
s5h3,93542.33842402548
s5h4,94589.37350125208
s5h5,82211.96747947084
s5h6,68731.68427591104
s5h7,83275.66649401272
s5h8,105891.72181296675
s5h9,97683.53561318583
s5h10,92568.01008587694
s5h11,91660.84286312987
s5h12,80103.9419374544
s5h13,68292.73643352659
s5h14,85608.9918198933
s5h15,109554.9572081313
s5h16,95782.00732098806
s5h17,92288.26384346934
s5h18,91057.43319055687
s5h19,79183.83932307558
s5h20,68828.45700057437
s5h21,82489.45459937569
s6h1,133075.6304381635
s6h2,123588.29149447363
s6h3,119599.79316930825
s6h4,123082.91049987591
s6h5,110834.83289585638
s6h6,92493.44845502297
s6h7,106089.09874624026
s6h8,135977.58268223004
s6h9,124563.85086591155
s6h10,119701.90279402248
s6h11,125680.24108615506
s6h12,110622.98561778566
s6h13,90464.2234662938
s6h14,104704.77162612583
s6h15,135657.09388960453
s6h16,124123.9767569625
s6h17,116789.54393550438
s6h18,124337.11210564333
s6h19,113257.8909158565
s6h20,93932.52036406801
s6h21,105822.37579755748
s7h1,131649.41345442872
s7h2,122196.97338496515
s7h3,112924.9529176709
s7h4,120155.5860110821
s7h5,134865.12516403644
s7h6,153059.6729609911
s7h7,161813.77295200943
s7h8,131182.08251898
s7h9,120876.91813035723
s7h10,116805.58547721445
s7h11,123315.47832752395
s7h12,133514.74816601173
s7h13,160636.82190034684
s7h14,165149.7867212995
s7h15,129652.05316047414
s7h16,112171.18788112898
s7h17,115643.65181810617
s7h18,127594.1608433793
s7h19,140488.382876067
s7h20,162349.5884509265
s7h21,155792.86789464805
s8h1,212265.3854082872
s8h2,173996.70296469948
s8h3,179834.6300547709
s8h4,184832.4410210743
s8h5,181856.65744654043
s8h6,222648.638468116
s8h7,221497.56559235236
s8h8,174219.10741128412
s8h9,163071.7834211756
s8h10,181205.5417133942
s8h11,182892.32911215202
s8h12,186708.96139283697
s8h13,216719.87088051005
s8h14,205754.72217109348
s8h15,171327.25025446204
s8h16,160477.42641678243
s8h17,162531.53485268817
s8h18,163433.1193171274
s8h19,178902.06681469383
s8h20,205534.1328260763
s8h21,203155.9884635651
s9h1,192448.72244384864
s9h2,179520.73457958616
s9h3,172685.76660809445
s9h4,163452.55456628418
s9h5,158566.67490278595
s9h6,173084.5732214774
s9h7,193025.46987078077
s9h8,185354.0699224354
s9h9,181353.0048678367
s9h10,192671.4554691405
s9h11,188931.63417707672
s9h12,169587.2788521543
s9h13,167160.26446483072
s9h14,196146.96996187913
s9h15,196680.51497727275
s9h16,183726.8542479176
s9h17,182803.9055154301
s9h18,178873.43233092016
s9h19,171299.6214054918
s9h20,180866.04143020426
s9h21,197591.3831431603
s10h1,72139.25453932557
s10h2,67490.29650661995
s10h3,68115.52929996603
s10h4,67625.76110020907
s10h5,66267.59279976696
s10h6,60810.82159288399
s10h7,62021.32415851767
s10h8,69000.02193653453
s10h9,66412.07209704352
s10h10,65904.1393427441
s10h11,66038.1177750826
s10h12,60953.87759335981
s10h13,57911.34465774638
s10h14,60471.24664239801
s10h15,65014.442786897824
s10h16,63495.66085967512
s10h17,62670.86878039798
s10h18,63513.03688333577
s10h19,60739.15344497782
s10h20,56326.45339677001
s10h21,59633.766733820536
s11h1,24804.016234781702
s11h2,25926.94276994518
s11h3,25615.28792637618
s11h4,24054.62662290464
s11h5,23535.247711251293
s11h6,23286.179538738783
s11h7,24101.24506133619
s11h8,25513.279101396303
s11h9,25848.92905193907
s11h10,23938.282160229395
s11h11,22734.57674693362
s11h12,23140.557287712207
s11h13,23108.74933238728
s11h14,24205.519875687547
s11h15,25016.61477583523
s11h16,23656.41893635572
s11h17,23010.631642996876
s11h18,22392.951800284136
s11h19,22538.500377476754
s11h20,23297.46829770642
s11h21,23955.35595262473
s12h1,30333.91888185861
s12h2,30111.85039663741
s12h3,29902.66586332654
s12h4,30114.925831780543
s12h5,28801.6493940799
s12h6,27900.743970836615
s12h7,28956.00864519429
s12h8,29962.90743750717
s12h9,30492.51428362885
s12h10,29312.106546113606
s12h11,27669.412559723274
s12h12,28114.53403924506
s12h13,27276.73760863961
s12h14,28365.76831266792
s12h15,28779.083334755847
s12h16,27872.08502475038
s12h17,27907.78662468817
s12h18,27692.953433947965
s12h19,26728.846188394557
s12h20,26785.384059166874
s12h21,28407.911593690154
s13h1,664571.5934768543
s13h2,615701.6756027798
s13h3,578977.5764639868
s13h4,596594.7378258284
s13h5,543367.7560583223
s13h6,479049.4634171419
s13h7,529620.8531903037
s13h8,662392.6132066385
s13h9,623212.7267935737
s13h10,576806.6241051202
s13h11,590015.4236426224
s13h12,541966.1925972218
s13h13,458923.8570393268
s13h14,507857.2192615853
s13h15,659546.3778774485
s13h16,645244.633417478
s13h17,594947.7128376261
s13h18,602144.781369043
s13h19,556549.7630183694
s13h20,468075.4037015483
s13h21,505648.8523201645
