Id,forecasts
s1h1,270373.1048229284
s1h2,240001.79173320535
s1h3,233069.14617171625
s1h4,252919.33788118002
s1h5,239812.21438109723
s1h6,241919.81401170205
s1h7,260193.6846053402
s1h8,259892.9643071284
s1h9,240899.24073728843
s1h10,242471.7690689822
s1h11,255696.62661644808
s1h12,241874.67765198782
s1h13,249105.39477594756
s1h14,255554.8810711755
s1h15,248118.31483233438
s1h16,234700.05834062168
s1h17,238882.75305292278
s1h18,246568.01959276074
s1h19,239718.91427722594
s1h20,251516.08573384513
s1h21,259584.90160768625
s2h1,368649.720284568
s2h2,325333.9076450487
s2h3,327746.34217884607
s2h4,340617.3675505881
s2h5,335466.5043036483
s2h6,349004.1344879
s2h7,393252.66998058127
s2h8,354742.42363049864
s2h9,329177.5051438826
s2h10,333117.77474327723
s2h11,331211.4556258698
s2h12,317412.9533234504
s2h13,351916.321755832
s2h14,399755.64084006206
s2h15,375127.55863229994
s2h16,333095.57215282985
s2h17,326113.78661878937
s2h18,319474.20144868724
s2h19,311027.8760499642
s2h20,354790.2183800023
s2h21,407032.7656414142
s3h1,2830.7146278952127
s3h2,2847.7751257214863
s3h3,2624.091652179677
s3h4,2689.7910678396643
s3h5,2866.718000463368
s3h6,2859.740109955714
s3h7,2758.664507117872
s3h8,2875.3167310589715
s3h9,3046.30765069513
s3h10,2735.683440580697
s3h11,2624.650927148407
s3h12,2867.6886158578814
s3h13,2803.512339824163
s3h14,2670.183780747415
s3h15,2823.4468765277343
s3h16,2880.043747951286
s3h17,2802.8578099722827
s3h18,2609.2567055698573
s3h19,2677.6122341848736
s3h20,2731.9182278606036
s3h21,2732.8239090910674
s4h1,3529.307696930404
s4h2,3567.3800443160226
s4h3,3159.657362165327
s4h4,3101.996373629602
s4h5,3411.447030503984
s4h6,3495.0237909082252
s4h7,3411.038530689912
s4h8,3480.2202855189266
s4h9,3647.735519822175
s4h10,3372.21081749645
s4h11,3120.7750195483854
s4h12,3345.6255478257754
s4h13,3455.889137099556
s4h14,3364.412722887945
s4h15,3412.484618149807
s4h16,3463.7547337518968
s4h17,3420.7943394860054
s4h18,3147.6718924983716
s4h19,3179.8049838453157
s4h20,3310.278073438804
s4h21,3361.117270356081
s5h1,107525.35456630195
s5h2,101960.0882853142
s5h3,92206.70551554885
s5h4,92307.62343098783
s5h5,81002.80548104599
s5h6,70627.46761269089
s5h7,83516.83522556306
s5h8,105123.0229439371
s5h9,100626.9068892823
s5h10,90958.89861649115
s5h11,90256.93105981061
s5h12,78813.61917779164
s5h13,71731.78955261526
s5h14,89485.60414537092
s5h15,109294.49165261543
s5h16,95842.45448390533
s5h17,88975.53960874511
s5h18,89446.8943408286
s5h19,79398.90463396332
s5h20,72978.44411760554
s5h21,88005.06379466009
s6h1,125410.27194758973
s6h2,124724.92490560873
s6h3,120389.7553062115
s6h4,123876.53923587853
s6h5,106720.31810231041
s6h6,92647.22620802684
s6h7,108536.81892266135
s6h8,128985.77125777316
s6h9,125421.24212827024
s6h10,122284.10683247657
s6h11,123575.11353606918
s6h12,104897.16944623772
s6h13,89319.62850704027
s6h14,104544.67023568541
s6h15,129235.97656518813
s6h16,122214.53354775095
s6h17,116633.50722721725
s6h18,120853.52797416814
s6h19,106058.09933874595
s6h20,92698.3267651488
s6h21,109363.65047072768
s7h1,143184.03634318372
s7h2,130360.02932044494
s7h3,115637.48278489409
s7h4,117570.8898042839
s7h5,129377.63945164815
s7h6,144607.22101200535
s7h7,148076.98389259417
s7h8,137114.31253517297
s7h9,122932.73305984761
s7h10,117136.2077100943
s7h11,120527.54396350343
s7h12,139196.94697601435
s7h13,149973.42267450117
s7h14,142256.78559338624
s7h15,127752.84821218537
s7h16,114381.78614779154
s7h17,115364.50049506573
s7h18,120796.30434356393
s7h19,140162.58837895276
s7h20,152422.50031560924
s7h21,140441.94097574783
s8h1,236837.06959932554
s8h2,187554.89681296813
s8h3,173036.34683868833
s8h4,177973.60490060056
s8h5,201492.16323747605
s8h6,209487.21155817716
s8h7,228177.21427593846
s8h8,213224.7862793283
s8h9,187013.53579665913
s8h10,193079.79398912058
s8h11,195411.6955131343
s8h12,205662.73670233422
s8h13,224048.16239304282
s8h14,221487.17559185263
s8h15,206516.4507939377
s8h16,192173.00069033494
s8h17,191256.08611949996
s8h18,186331.38385870174
s8h19,212614.77942638207
s8h20,225991.75437644913
s8h21,219321.7408758704
s9h1,189195.68116042533
s9h2,176873.46508337779
s9h3,176992.6148104706
s9h4,177264.60344635308
s9h5,166357.54860971452
s9h6,173199.80788224222
s9h7,185701.75650244555
s9h8,184711.99078548327
s9h9,181199.09910817936
s9h10,187041.92494074279
s9h11,183767.8047251068
s9h12,167205.7942968076
s9h13,172890.62476148378
s9h14,182069.54349652515
s9h15,178100.21258762653
s9h16,173131.43803496976
s9h17,178263.4606610955
s9h18,175931.29802568682
s9h19,171880.1504387757
s9h20,177459.58720293725
s9h21,187845.1417420757
s10h1,72815.0260519491
s10h2,66736.82446743058
s10h3,65957.86731624327
s10h4,69667.3561246471
s10h5,70141.69596341997
s10h6,63034.64648403975
s10h7,64999.553949999085
s10h8,73580.12128642511
s10h9,69835.37051425056
s10h10,66956.25046936411
s10h11,70289.87665711009
s10h12,67721.09782805818
s10h13,62737.70321932377
s10h14,64688.51535243009
s10h15,72590.05420476916
s10h16,72708.97959891055
s10h17,68772.5055548038
s10h18,69211.99677035009
s10h19,66761.76150966769
s10h20,62923.090207466965
s10h21,63545.979395560425
s11h1,24351.75634957541
s11h2,26220.49952954558
s11h3,26491.454280186812
s11h4,25101.044150657777
s11h5,23866.100983604614
s11h6,23455.679129697855
s11h7,23971.423564416888
s11h8,24981.260188826098
s11h9,25765.95190980359
s11h10,25871.46096435345
s11h11,24683.43468666417
s11h12,23389.267215738186
s11h13,23592.614302474678
s11h14,24869.54374424708
s11h15,25163.957019978086
s11h16,25610.906719462462
s11h17,25816.844603976977
s11h18,24332.916221801504
s11h19,22784.039434692328
s11h20,22447.695509089295
s11h21,24631.993308181372
s12h1,29978.483905318368
s12h2,31831.44302619324
s12h3,31850.311472164514
s12h4,30986.941630176774
s12h5,28948.90645294975
s12h6,27263.006039433847
s12h7,28252.171680232383
s12h8,30654.22732038274
s12h9,31321.46162444611
s12h10,31315.88363215192
s12h11,30639.800223819326
s12h12,28528.19073771637
s12h13,27798.311775305505
s12h14,29637.8484376122
s12h15,31054.88703220594
s12h16,31147.683971046572
s12h17,31512.74156909282
s12h18,30027.07185864118
s12h19,27227.50330163522
s12h20,27446.92607235398
s12h21,29486.824190131836
s13h1,625927.8993811419
s13h2,587144.4983856373
s13h3,548668.4446521637
s13h4,564980.8613125894
s13h5,523755.5327212847
s13h6,484168.53318338085
s13h7,530954.6963318817
s13h8,614945.2108409724
s13h9,598684.6344370575
s13h10,553453.0021645258
s13h11,555499.3204231272
s13h12,508231.9877633411
s13h13,470498.2540045544
s13h14,540156.6078264344
s13h15,633764.9749582894
s13h16,594805.2270341705
s13h17,543619.4960766698
s13h18,543815.3546904157
s13h19,508232.07864248933
s13h20,470399.5777254948
s13h21,536067.8279615418
s14h1,737952.1693064363
s14h2,725925.3243682057
s14h3,671138.4816520564
s14h4,693672.2508454159
