Id,forecasts
s1h1,254633.83956988357
s1h2,249309.54789876073
s1h3,250167.53281943692
s1h4,244562.72470293363
s1h5,244234.20202861694
s1h6,242602.76580031906
s1h7,241485.61888068944
s1h8,240610.35045194745
s1h9,239129.81331843784
s1h10,241584.83360616904
s1h11,240482.45779119732
s1h12,239427.65759189642
s1h13,238666.87985100108
s1h14,238584.43474179707
s1h15,238016.0958702583
s1h16,236869.02567390256
s1h17,237409.28728289055
s1h18,236722.59801592855
s1h19,236225.93183203813
s1h20,236134.42811350577
s1h21,235643.86970802554
s2h1,364549.1820874988
s2h2,346630.8215885643
s2h3,344893.0369960442
s2h4,334622.0625137064
s2h5,335116.93664659734
s2h6,326544.1740220329
s2h7,322351.4857746343
s2h8,319458.4539325352
s2h9,316539.22345910536
s2h10,316372.10360002326
s2h11,313703.3008416082
s2h12,311707.6278672036
s2h13,310083.5573563566
s2h14,310752.002594234
s2h15,310480.3988880803
s2h16,309276.7488426516
s2h17,310581.782783504
s2h18,308915.8575102966
s2h19,307179.7795580281
s2h20,306370.42779115244
s2h21,305306.7307878844
s3h1,2673.1883430157577
s3h2,2705.02887789624
s3h3,2759.331425377774
s3h4,2752.9010883592473
s3h5,2728.1220014879386
s3h6,2742.5050030079183
s3h7,2743.4042961031214
s3h8,2741.0006526503284
s3h9,2763.484285888876
s3h10,2759.0459830613877
s3h11,2768.68241532311
s3h12,2744.6427067267796
s3h13,2747.743800132588
s3h14,2739.9847594319053
s3h15,2770.6094731985186
s3h16,2770.432631386059
s3h17,2737.0750366013435
s3h18,2747.1867258185453
s3h19,2738.3319803424906
s3h20,2741.351245227933
s3h21,2744.299793158952
s4h1,3315.299848882326
s4h2,3271.5606545029086
s4h3,3326.8492290937324
s4h4,3339.6979354433033
s4h5,3308.335362621332
s4h6,3290.242966634256
s4h7,3283.8459945730424
s4h8,3276.03252744302
s4h9,3290.5805002204243
s4h10,3271.813071638071
s4h11,3289.6296877447676
s4h12,3269.0840398602795
s4h13,3264.0489526247734
s4h14,3243.749278938052
s4h15,3275.558895251232
s4h16,3287.894628734833
s4h17,3262.3805804101253
s4h18,3268.079421830095
s4h19,3254.329244203904
s4h20,3252.253949672577
s4h21,3252.868505478471
s5h1,88647.57510426534
s5h2,87797.74640332018
s5h3,88337.58287636499
s5h4,87859.8578194051
s5h5,89213.80904423159
s5h6,89813.59078567478
s5h7,90467.62059500148
s5h8,90744.64446133027
s5h9,90288.9949338075
s5h10,89957.86735739493
s5h11,91183.16938843284
s5h12,92031.63173140748
s5h13,91796.59035474766
s5h14,91792.41564728858
s5h15,91542.24212805399
s5h16,91253.19090772736
s5h17,91371.76299218828
s5h18,91188.86272869205
s5h19,91272.47209535431
s5h20,91649.22006428901
s5h21,91684.87982574296
s6h1,111385.36006445598
s6h2,112804.33050209506
s6h3,114592.36347522971
s6h4,114258.91975390456
s6h5,114998.56569660691
s6h6,116240.24593959421
s6h7,117974.71599803837
s6h8,118993.97991360011
s6h9,118784.57646952887
s6h10,118793.44471609603
s6h11,119157.77680132102
s6h12,119496.79840459721
s6h13,120271.24713215324
s6h14,120411.01563352252
s6h15,120465.71767456004
s6h16,120078.661543647
s6h17,119919.19182163764
s6h18,119873.83688517082
s6h19,120074.98990202356
s6h20,120441.73401658259
s6h21,120407.48813296483
s7h1,139475.74671873875
s7h2,136724.96071657984
s7h3,133191.93434417952
s7h4,132701.9349168682
s7h5,131950.80126690844
s7h6,128152.47580746733
s7h7,126659.91066373052
s7h8,125674.04036638861
s7h9,126051.06698124963
s7h10,126114.58529537177
s7h11,124719.05752277643
s7h12,124210.47778397992
s7h13,122962.08655050633
s7h14,123235.31333286021
s7h15,122117.89580543156
s7h16,122723.56677355252
s7h17,123084.71338384463
s7h18,122468.17887979271
s7h19,121956.45937286933
s7h20,121775.36838986831
s7h21,121549.10110235312
s8h1,184963.56420719513
s8h2,178171.73940715834
s8h3,177568.42583454525
s8h4,173441.57910827172
s8h5,172110.2335525732
s8h6,167606.61786081525
s8h7,163602.63503514545
s8h8,161491.7429690273
s8h9,160044.294417191
s8h10,159104.49604476095
s8h11,157507.74377162274
s8h12,157001.73349404457
s8h13,155020.65763683326
s8h14,154743.72344751027
s8h15,154220.84752856626
s8h16,153885.55888577117
s8h17,153600.82842300023
s8h18,152920.437770167
s8h19,152114.0542367464
s8h20,151957.9639037192
s8h21,151378.20418556043
s9h1,189076.80254852117
s9h2,193261.0689703918
s9h3,196005.88299069786
s9h4,198161.07004822872
s9h5,201655.07310061285
s9h6,204777.68990142815
s9h7,206031.78102352415
s9h8,207060.61125048806
s9h9,207960.39817202612
s9h10,209561.72290827334
s9h11,209889.53445504763
s9h12,210645.3096088421
s9h13,210319.0943939382
s9h14,211135.7198084359
s9h15,211266.27638304888
s9h16,211491.76479958827
s9h17,212213.11343955426
s9h18,213491.5579951621
s9h19,213771.8605289273
s9h20,214375.18344754612
s9h21,215118.3742779955
s10h1,64878.02907368399
s10h2,62892.5754860931
s10h3,63921.97068787969
s10h4,62168.23569872863
s10h5,62129.86334496498
s10h6,61737.86781469154
s10h7,61365.83249063081
s10h8,61038.70442433182
s10h9,60538.56250966538
s10h10,60470.390597096935
s10h11,60593.52593059103
s10h12,60359.7654851077
s10h13,60220.42616272259
s10h14,60071.498369432986
s10h15,60569.15897713657
s10h16,59929.77558515899
s10h17,59791.34155384626
s10h18,59753.67051562757
s10h19,59547.48840393519
s10h20,59599.1469818238
s10h21,59388.690669336946
s11h1,21620.09611077307
s11h2,21041.364884858765
s11h3,20684.162889308867
s11h4,20327.36223864732
s11h5,20043.122027442634
s11h6,19742.061578329525
s11h7,19439.173913532948
s11h8,19226.32118088875
s11h9,19045.82501194812
s11h10,18875.64516234731
s11h11,18717.667756262734
s11h12,18584.023687366647
s11h13,18489.088234677984
s11h14,18397.2601124088
s11h15,18325.64952145586
s11h16,18218.535725888098
s11h17,18140.542153380135
s11h18,18042.6600597945
s11h19,17947.05296350183
