Id,forecasts
s1h1,259640.0
s1h2,255898.0
s1h3,242487.0
s1h4,267672.0
s1h5,259646.0
s1h6,246816.0
s1h7,280688.0
s1h8,259640.0
s1h9,255898.0
s1h10,242487.0
s1h11,267672.0
s1h12,259646.0
s1h13,246816.0
s1h14,280688.0
s1h15,259640.0
s1h16,255898.0
s1h17,242487.0
s1h18,267672.0
s1h19,259646.0
s1h20,246816.0
s1h21,280688.0
s2h1,337712.0
s2h2,326211.0
s2h3,322420.0
s2h4,372205.0
s2h5,370128.0
s2h6,364696.0
s2h7,327508.0
s2h8,337712.0
s2h9,326211.0
s2h10,322420.0
s2h11,372205.0
s2h12,370128.0
s2h13,364696.0
s2h14,327508.0
s2h15,337712.0
s2h16,326211.0
s2h17,322420.0
s2h18,372205.0
s2h19,370128.0
s2h20,364696.0
s2h21,327508.0
s3h1,3039.0
s3h2,2509.0
s3h3,2815.0
s3h4,2458.0
s3h5,3280.0
s3h6,2871.0
s3h7,2455.0
s3h8,3039.0
s3h9,2509.0
s3h10,2815.0
s3h11,2458.0
s3h12,3280.0
s3h13,2871.0
s3h14,2455.0
s3h15,3039.0
s3h16,2509.0
s3h17,2815.0
s3h18,2458.0
s3h19,3280.0
s3h20,2871.0
s3h21,2455.0
s4h1,3701.0
s4h2,3045.0
s4h3,3281.0
s4h4,2834.0
s4h5,3841.0
s4h6,3714.0
s4h7,3270.0
s4h8,3701.0
s4h9,3045.0
s4h10,3281.0
s4h11,2834.0
s4h12,3841.0
s4h13,3714.0
s4h14,3270.0
s4h15,3701.0
s4h16,3045.0
s4h17,3281.0
s4h18,2834.0
s4h19,3841.0
s4h20,3714.0
s4h21,3270.0
s5h1,106704.0
s5h2,106004.0
s5h3,97889.0
s5h4,92053.0
s5h5,86636.0
s5h6,72553.0
s5h7,86211.0
s5h8,106704.0
s5h9,106004.0
s5h10,97889.0
s5h11,92053.0
s5h12,86636.0
s5h13,72553.0
s5h14,86211.0
s5h15,106704.0
s5h16,106004.0
s5h17,97889.0
s5h18,92053.0
s5h19,86636.0
s5h20,72553.0
s5h21,86211.0
s6h1,116707.0
s6h2,115988.0
s6h3,125805.0
s6h4,118523.0
s6h5,115861.0
s6h6,92918.0
s6h7,99660.0
s6h8,116707.0
s6h9,115988.0
s6h10,125805.0
s6h11,118523.0
s6h12,115861.0
s6h13,92918.0
s6h14,99660.0
s6h15,116707.0
s6h16,115988.0
s6h17,125805.0
s6h18,118523.0
s6h19,115861.0
s6h20,92918.0
s6h21,99660.0
s7h1,131761.0
s7h2,133340.0
s7h3,111503.0
s7h4,139715.0
s7h5,127651.0
s7h6,154269.0
s7h7,165089.0
s7h8,131761.0
s7h9,133340.0
s7h10,111503.0
s7h11,139715.0
s7h12,127651.0
s7h13,154269.0
s7h14,165089.0
s7h15,131761.0
s7h16,133340.0
s7h17,111503.0
s7h18,139715.0
s7h19,127651.0
s7h20,154269.0
s7h21,165089.0
s8h1,185513.0
s8h2,199561.0
s8h3,166141.0
s8h4,183424.0
s8h5,217786.0
s8h6,230646.0
s8h7,274009.0
s8h8,185513.0
s8h9,199561.0
s8h10,166141.0
s8h11,183424.0
s8h12,217786.0
s8h13,230646.0
s8h14,274009.0
s8h15,185513.0
s8h16,199561.0
s8h17,166141.0
s8h18,183424.0
s8h19,217786.0
s8h20,230646.0
s8h21,274009.0
s9h1,181807.0
s9h2,169825.0
s9h3,160374.0
s9h4,166445.0
s9h5,167619.0
s9h6,167486.0
s9h7,186234.0
s9h8,181807.0
s9h9,169825.0
s9h10,160374.0
s9h11,166445.0
s9h12,167619.0
s9h13,167486.0
s9h14,186234.0
s9h15,181807.0
s9h16,169825.0
s9h17,160374.0
s9h18,166445.0
s9h19,167619.0
s9h20,167486.0
s9h21,186234.0
s10h1,66883.0
s10h2,66479.0
s10h3,66562.0
s10h4,67110.0
s10h5,66384.5
s10h6,66384.5
s10h7,65676.0
s10h8,66883.0
s10h9,66479.0
s10h10,66562.0
s10h11,67110.0
s10h12,66384.5
s10h13,66384.5
s10h14,65676.0
s10h15,66883.0
s10h16,66479.0
s10h17,66562.0
s10h18,67110.0
s10h19,66384.5
s10h20,66384.5
s10h21,65676.0
s11h1,26934.0
s11h2,30459.0
s11h3,27017.0
s11h4,27013.0
s11h5,24828.0
s11h6,22471.0
s11h7,22367.0
s11h8,26934.0
s11h9,30459.0
s11h10,27017.0
s11h11,27013.0
s11h12,24828.0
s11h13,22471.0
s11h14,22367.0
s11h15,26934.0
s11h16,30459.0
s11h17,27017.0
s11h18,27013.0
s11h19,24828.0
s11h20,22471.0
s11h21,22367.0
s12h1,33975.0
s12h2,32878.0
s12h3,34640.0
s12h4,31471.0
s12h5,29813.0
s12h6,27663.0
s12h7,27243.0
s12h8,33975.0
s12h9,32878.0
s12h10,34640.0
s12h11,31471.0
s12h12,29813.0
s12h13,27663.0
s12h14,27243.0
s12h15,33975.0
s12h16,32878.0
s12h17,34640.0
s12h18,31471.0
s12h19,29813.0
s12h20,27663.0
s12h21,27243.0
s13h1,642387.0
s13h2,632829.0
s13h3,582639.0
s13h4,548891.0
s13h5,547926.0
s13h6,501580.0
s13h7,519855.0
s13h8,642387.0
s13h9,632829.0
s13h10,582639.0
s13h11,548891.0
s13h12,547926.0
s13h13,501580.0
s13h14,519855.0
s13h15,642387.0
s13h16,632829.0
s13h17,582639.0
s13h18,548891.0
s13h19,547926.0
s13h20,501580.0
s13h21,519855.0
s14h1,804259.0
s14h2,721027.0
s14h3,728393.0
s14h4,676105.0
s14h5,697201.0
s14h6,673349.0
s14h7,569763.0
s14h8,804259.0
s14h9,721027.0
s14h10,728393.0
s14h11,676105.0
s14h12,697201.0
s14h13,673349.0
s14h14,569763.0
s14h15,804259.0
s14h16,721027.0
s14h17,728393.0
s14h18,676105.0
s14h19,697201.0
s14h20,673349.0
s14h21,569763.0
s15h1,962989.0
s15h2,910987.0
s15h3,869311.0
s15h4,808050.0
s15h5,825223.0
s15h6,976704.0
s15h7,1078041.0
s15h8,962989.0
s15h9,910987.0
s15h10,869311.0
s15h11,808050.0
s15h12,825223.0
s15h13,976704.0
s15h14,1078041.0
s15h15,962989.0
s15h16,910987.0
s15h17,869311.0
s15h18,808050.0
s15h19,825223.0
s15h20,976704.0
s15h21,1078041.0
s16h1,1371442.0
s16h2,1422411.0
s16h3,1173522.0
s16h4,1177425.0
s16h5,1170393.0
s16h6,1330227.0
s16h7,1496696.0
s16h8,1371442.0
s16h9,1422411.0
s16h10,1173522.0
s16h11,1177425.0
s16h12,1170393.0
s16h13,1330227.0
s16h14,1496696.0
s16h15,1371442.0
s16h16,1422411.0
s16h17,1173522.0
s16h18,1177425.0
s16h19,1170393.0
s16h20,1330227.0
s16h21,1496696.0
s17h1,676605.0
s17h2,697299.0
s17h3,744201.0
s17h4,725914.0
s17h5,600376.0
s17h6,542227.0
s17h7,628282.0
s17h8,676605.0
s17h9,697299.0
s17h10,744201.0
s17h11,725914.0
s17h12,600376.0
s17h13,542227.0
s17h14,628282.0
s17h15,676605.0
s17h16,697299.0
s17h17,744201.0
s17h18,725914.0
s17h19,600376.0
s17h20,542227.0
s17h21,628282.0
s18h1,443390.0
s18h2,455626.0
s18h3,451413.0
s18h4,422425.0
s18h5,368632.0
s18h6,356536.0
s18h7,452375.0
s18h8,443390.0
s18h9,455626.0
s18h10,451413.0
s18h11,422425.0
s18h12,368632.0
s18h13,356536.0
s18h14,452375.0
s18h15,443390.0
s18h16,455626.0
s18h17,451413.0
s18h18,422425.0
s18h19,368632.0
s18h20,356536.0
s18h21,452375.0
s19h1,21032.0
s19h2,18375.0
s19h3,20834.0
s19h4,23893.0
s19h5,14520.0
s19h6,16781.0
s19h7,19757.0
s19h8,21032.0
s19h9,18375.0
s19h10,20834.0
s19h11,23893.0
s19h12,14520.0
s19h13,16781.0
s19h14,19757.0
s19h15,21032.0
s19h16,18375.0
s19h17,20834.0
s19h18,23893.0
s19h19,14520.0
s19h20,16781.0
s19h21,19757.0
s20h1,40253.0
s20h2,37133.0
s20h3,42452.0
s20h4,47506.0
s20h5,27885.0
s20h6,34200.0
s20h7,40586.0
s20h8,40253.0
s20h9,37133.0
s20h10,42452.0
s20h11,47506.0
s20h12,27885.0
s20h13,34200.0
s20h14,40586.0
s20h15,40253.0
s20h16,37133.0
s20h17,42452.0
s20h18,47506.0
s20h19,27885.0
s20h20,34200.0
s20h21,40586.0
s21h1,304419.0
s21h2,319029.0
s21h3,337816.0
s21h4,326281.0
s21h5,260525.0
s21h6,209032.0
s21h7,234036.0
s21h8,304419.0
s21h9,319029.0
s21h10,337816.0
s21h11,326281.0
s21h12,260525.0
s21h13,209032.0
s21h14,234036.0
s21h15,304419.0
s21h16,319029.0
s21h17,337816.0
