Id,forecasts
s1h1,250858.50138012812
s1h2,233291.57387439194
s1h3,230273.0977865364
s1h4,237961.02860066624
s1h5,242173.9415112339
s1h6,259165.40941842177
s1h7,296400.22605841706
s1h8,273085.60939143965
s1h9,240134.63871671405
s1h10,240863.09523753624
s1h11,245977.35669314564
s1h12,235902.47732839003
s1h13,259753.6766039593
s1h14,304771.73613795754
s1h15,287068.64244055626
s1h16,250552.17948302958
s1h17,239897.47884059534
s1h18,241373.16531479754
s1h19,242311.37767537395
s1h20,262827.3237813214
s1h21,315372.2067087603
s2h1,405652.8730209793
s2h2,333460.9836956898
s2h3,322254.65363924677
s2h4,335124.63693780196
s2h5,337102.7178697242
s2h6,342812.45470888587
s2h7,400367.4692884336
s2h8,377777.97628477507
s2h9,332287.1872750571
s2h10,338017.5934445991
s2h11,336565.39899886615
s2h12,327848.7620318275
s2h13,348010.0886574995
s2h14,399176.301347527
s2h15,400578.83322441217
s2h16,334814.2487225201
s2h17,322074.87912680005
s2h18,325824.8916879724
s2h19,326754.0396743915
s2h20,354911.0106229376
s2h21,417559.29824733076
s3h1,2843.166658576559
s3h2,2795.65497025445
s3h3,2627.918900103573
s3h4,2582.8515159710887
s3h5,2943.184046029288
s3h6,2933.321995886086
s3h7,2814.7067246440483
s3h8,2858.846333116226
s3h9,2918.150890125483
s3h10,2747.455870108572
s3h11,2697.640201921085
s3h12,2986.5750319387344
s3h13,2967.2130033652957
s3h14,2794.668734660274
s3h15,2873.557247530176
s3h16,2773.4444461922535
s3h17,2700.7873256131024
s3h18,2854.445459261471
s3h19,3044.590697214776
s3h20,3187.0292370209563
s3h21,3160.2753891392513
s4h1,3555.226615441349
s4h2,3402.446572557994
s4h3,3162.2903587998894
s4h4,3049.9435355416094
s4h5,3423.8934080802333
s4h6,3473.435014503506
s4h7,3419.3178211713384
s4h8,3459.9155712438587
s4h9,3371.4155217312186
s4h10,3196.095147100952
s4h11,3192.157234312242
s4h12,3443.013213820024
s4h13,3489.1456707605703
s4h14,3437.702941786847
s4h15,3466.551048518126
s4h16,3249.309513670712
s4h17,3186.0549082215207
s4h18,3297.6336485211305
s4h19,3499.9428107401613
s4h20,3694.6066095428764
s4h21,3805.944052431297
s5h1,110110.69086484182
s5h2,103719.09213759529
s5h3,99357.94400172972
s5h4,99141.00617825604
s5h5,85695.58848669592
s5h6,71860.45522062371
s5h7,83361.3687218787
s5h8,108778.69917503122
s5h9,104034.75238524895
s5h10,97650.49296511969
s5h11,98830.82448017903
s5h12,84368.51728897526
s5h13,70845.07334582477
s5h14,84842.53241208244
s5h15,110641.41327117146
s5h16,103538.441950202
s5h17,99305.16704641652
s5h18,100465.95938678416
s5h19,85935.83827415577
s5h20,72667.65393665923
s5h21,83942.93452960545
s6h1,126660.64490646293
s6h2,120300.22685015689
s6h3,122966.2001593894
s6h4,127466.82678428755
s6h5,112810.16348143107
s6h6,93561.67943997378
s6h7,103962.71224032361
s6h8,123142.6724233068
s6h9,119756.02215178445
s6h10,118352.85290801225
s6h11,125745.9896871337
s6h12,109470.22347823664
s6h13,89932.08534461119
s6h14,100024.03968201824
s6h15,124800.17843532735
s6h16,120803.34446937863
s6h17,117718.69197418883
s6h18,121632.61882372058
s6h19,106803.33710729607
s6h20,89608.86011494293
s6h21,99425.43914934619
s7h1,122449.66086010946
s7h2,113844.60642514996
s7h3,110820.2585990303
s7h4,116925.84650503831
s7h5,127671.9407619917
s7h6,149418.4355820812
s7h7,161961.56187347855
s7h8,126830.21898439896
s7h9,116213.89799893758
s7h10,113609.12432610219
s7h11,119725.40190010112
s7h12,133523.64170459317
s7h13,150700.60381818522
s7h14,176441.91154835752
s7h15,126534.57044620186
s7h16,117438.08588314579
s7h17,110530.46023848213
s7h18,119528.16873459326
s7h19,135080.05876591266
s7h20,150974.9277079428
s7h21,176803.71738927806
s8h1,199609.30256126038
s8h2,169275.35012353072
s8h3,163274.3307859994
s8h4,184291.2926029332
s8h5,204266.7630519751
s8h6,223606.19362716543
s8h7,227471.2756249972
s8h8,159738.96613234293
s8h9,157556.94120350032
s8h10,169580.93358434626
s8h11,168440.27788959994
s8h12,177746.03675943296
s8h13,222717.21340297136
s8h14,185586.0785566759
s8h15,157662.0965092063
s8h16,161073.4946069638
s8h17,153360.99377441773
s8h18,146308.2089029943
s8h19,180409.24246523165
s8h20,215741.59106355015
s8h21,203205.6989947673
s9h1,179249.72879629047
s9h2,173881.69721911504
s9h3,176683.23244557853
s9h4,181937.6062583847
s9h5,167180.093180481
s9h6,174773.34972231337
s9h7,183762.50332000235
s9h8,174351.09279041737
s9h9,171227.40887856449
s9h10,176040.86238924955
s9h11,178459.6175727994
s9h12,166964.34577656075
s9h13,169369.13163798235
s9h14,188041.0818886419
s9h15,178280.3026995632
s9h16,173521.82034604778
s9h17,181132.59185281687
s9h18,171915.77569939411
s9h19,163327.10841377362
s9h20,169393.9273783322
s9h21,176509.5846118877
s10h1,71710.19033997483
s10h2,76187.57115877492
s10h3,73030.46591226962
s10h4,74734.0253349886
s10h5,81489.89538598551
s10h6,72665.6615668986
s10h7,67193.23019626208
s10h8,76852.62937247135
s10h9,82120.13655733208
s10h10,80583.91294775104
s10h11,76798.05209912924
s10h12,73006.19100868983
s10h13,67021.01619184119
s10h14,67042.59570669068
s10h15,76511.24511273987
s10h16,83908.6139529085
s10h17,73474.61053163621
s10h18,74183.3093426051
s10h19,74676.62706498198
s10h20,67566.5906655949
s10h21,66869.17941816935
s11h1,23731.93281175497
s11h2,24192.246609468348
s11h3,23265.865302968134
s11h4,23584.181415824816
s11h5,23417.168914670383
s11h6,23595.116926469123
s11h7,23938.337017616832
s11h8,26798.040604408212
s11h9,25273.77881005625
s11h10,25585.02657130359
s11h11,24836.980170284274
s11h12,25001.75189435012
s11h13,25489.416561608636
s11h14,25678.596598485725
s11h15,25587.14990473263
s11h16,25438.80746369692
s11h17,25197.556054408906
s11h18,25044.36593773339
s11h19,24424.964933662566
s11h20,24164.727658219424
s11h21,24905.25674932843
s12h1,28303.630466350132
s12h2,29470.502147984866
s12h3,28188.08488131817
s12h4,29879.35117308614
s12h5,28416.210625743246
s12h6,28313.75427387766
s12h7,30805.816721686264
s12h8,32887.09659552726
s12h9,34183.07750876893
s12h10,32908.84528573988
s12h11,31408.848940785425
s12h12,31292.399015263036
s12h13,32598.27946700017
s12h14,30575.673379269625
s12h15,32990.49933484392
s12h16,32926.016528069325
s12h17,32558.39762804084
s12h18,32161.71088513438
s12h19,30600.24979800047
s12h20,31095.3908818538
s12h21,32032.44750102033
s13h1,646359.0588656778
s13h2,638323.6321378796
s13h3,603170.5305216642
s13h4,600701.501003591
s13h5,548513.567584376
s13h6,501661.94236261223
s13h7,528103.6034007589
s13h8,623328.3186377373
s13h9,638030.8506753324
s13h10,611100.0359623369
s13h11,601930.2112549914
s13h12,562395.3780634542
s13h13,490506.58114426205
s13h14,526132.6447883976
s13h15,631316.7328573251
s13h16,656280.4621185912
s13h17,626217.0679379889
s13h18,611256.8998171199
s13h19,561676.685533139
s13h20,506557.6379251051
s13h21,530106.2112832103
s14h1,759167.8773888067
s14h2,770131.147304045
s14h3,722439.4798701715
s14h4,732912.9100388659
s14h5,694765.4766231345
s14h6,625748.1337033694
s14h7,642322.0678314518
s14h8,776195.6573033009
